customer_id,split
4749-OJKQU,train
4450-MDZFX,train
2545-EBUPK,train
6999-CHVCF,train
1137-DGOWI,train
3470-BTGQO,train
8735-SDUFN,train
7000-WCEVQ,train
1142-WACZW,train
9959-WOFKT,train
9537-VHDTA,train
2359-KLTEK,train
8345-MVDYC,train
9725-SCPZG,train
8988-ECPJR,train
8819-IMISP,train
1432-FPAXX,train
3957-HHLMR,train
6532-YLWSI,train
1297-VQDRP,train
6582-OIVSP,train
3274-NSDWE,train
3572-UOLYZ,train
8981-FJGLA,train
5120-ZBLAI,train
5756-JYOJT,train
1069-QJOEE,train
5304-EFJLP,train
0032-PGELS,train
9962-BFPDU,train
0979-MOZQI,train
7966-YOTQW,train
1257-SXUXQ,train
5419-JPRRN,train
9140-CZQZZ,train
4458-KVRBJ,train
0885-HMGPY,train
6778-JFCMK,train
4512-ZUIYL,train
2580-ATZSQ,train
2830-LEWOA,train
4081-DYXAV,train
9885-AIBVB,train
2272-QAGFO,train
1465-LNTLJ,train
5981-ITEMU,train
1853-ARAAQ,train
1396-QWFBJ,train
5449-FIBXJ,train
0619-OLYUR,train
8752-STIVR,train
5931-FLJJF,train
8007-YYPWD,train
3097-NQYSN,train
3981-QSVQI,train
3259-QMXUN,train
5619-PTMIK,train
9330-IJWIO,train
1043-UXOVO,train
8565-CLBZW,train
8266-VBFQL,train
5844-QVTAT,train
5868-CZJDR,train
0902-XKXPN,train
4797-AXPXK,train
6390-DSAZX,train
9518-XXBXE,train
0328-GRPMV,train
3177-LASXD,train
0564-MUUQK,train
7351-KYHQH,train
2072-ZVJJX,train
9108-EQPNQ,train
8485-GJCDN,train
8919-FYFQZ,train
5313-FPXWG,train
1395-OFUWC,train
1307-TVUFB,train
0817-HSUSE,train
5117-IFGPS,train
2055-PDADH,train
1834-WULEG,train
1810-MVMAI,train
7647-GYYKX,train
9153-BTBVV,train
2969-VAPYH,train
6968-URWQU,train
8884-MRNSU,train
9112-WSNPU,train
8404-VIOMB,train
6704-UTUKK,train
7153-OANIO,train
9013-AQORL,train
9079-LWTFD,train
3916-NRPAP,train
6476-YHMGA,train
6248-BSHKG,train
7813-TKCVO,train
6180-YBIQI,train
2155-AMQRX,train
5918-VUKWP,train
6365-HITVU,train
6128-CZOMY,train
9490-DFPMD,train
7901-HXJVA,train
7480-SPLEF,train
2642-DTVCO,train
3791-LGQCY,train
1582-RAFML,train
3719-TDVQB,train
6738-ISCBM,train
4459-BBGHE,train
4785-QRJHC,train
0725-CXOTM,train
7817-OMJNA,train
7903-CMPEY,train
7105-MXJLL,train
0702-PGIBZ,train
9426-SXNHE,train
2894-QOJRX,train
9278-VZKCD,train
4376-KFVRS,train
8404-FYDIB,train
7609-NRNCA,train
7395-XWZOY,train
8634-CILSZ,train
4056-QHXHZ,train
0112-QWPNC,train
0519-XUZJU,train
6231-WFGFH,train
2530-ENDWQ,train
6124-ACRHJ,train
5787-KXGIY,train
0556-FJEGU,train
0531-ZZJWQ,train
8845-LWKGE,train
5702-KVQRD,train
0093-EXYQL,train
8541-QVFKM,train
6608-QQLVK,train
2320-TZRRH,train
0254-KCJGT,train
0931-MHTEM,train
3705-RHRFR,train
7163-OCEQI,train
3594-UVONA,train
9541-ZPSEA,train
3841-CONLJ,train
1335-HQMKX,train
0022-TCJCI,train
7130-YXBRO,train
5930-GBIWP,train
4237-RLAQD,train
2668-TZSPS,train
8191-XWSZG,train
1075-BGWOH,train
1937-OTUKY,train
7162-WPHPM,train
2272-JKMSI,train
6773-LQTVT,train
9170-GYZJC,train
6323-AYBRX,train
4837-QUSFT,train
3473-XIIIT,train
7137-RYLPP,train
5130-YPIRV,train
0373-AIVNJ,train
7470-MCQTK,train
7754-IXRMC,train
5671-UUNXD,train
9330-VOFSZ,train
7079-QRCBC,train
1302-TPUBN,train
7511-YMXVQ,train
3340-QBBFM,train
3481-JHUZH,train
0228-MAUWC,train
6766-HFKLA,train
7677-SJJJK,train
7017-VFULY,train
8390-FESFV,train
5442-XSDCW,train
0064-SUDOG,train
6637-KYRCV,train
0744-GKNGE,train
7876-AEHIG,train
2397-BRLOM,train
3662-FXJFO,train
1240-HCBOH,train
0787-LHDYT,train
2506-CLAKW,train
2451-YMUXS,train
0980-FEXWF,train
0523-VNGTF,train
6838-YAUVY,train
0508-SQWPL,train
5056-FIMPT,train
4080-OGPJL,train
1428-GTBJJ,train
8221-EQDGL,train
1663-MHLHE,train
3870-SPZSI,train
6242-FEGFD,train
4774-HHGGS,train
8035-PWSEV,train
1735-XMJVH,train
5203-XEHAX,train
1222-KJNZD,train
3292-PBZEJ,train
9715-WZCLW,train
6425-YQLLO,train
6674-KVJHG,train
4257-GAESD,train
8944-AILEF,train
1867-TJHTS,train
7876-BEUTG,train
8480-PPONV,train
2176-LVPNX,train
4123-DVHPH,train
8646-JCOMS,train
2972-YDYUW,train
9715-SBVSU,train
8903-XEBGX,train
7551-JOHTI,train
5527-ACHSO,train
6919-ELBGL,train
1545-JFUML,train
2003-CKLOR,train
9432-RUVSL,train
6207-WIOLX,train
8819-WFGGJ,train
3889-VWBID,train
0125-LZQXK,train
2205-YMZZJ,train
0895-LNKRC,train
2277-DJJDL,train
2968-SSGAA,train
2432-TFSMK,train
3896-RCYYE,train
3932-CMDTD,train
3721-CNEYS,train
6509-TSGWN,train
8734-FNWVH,train
0323-XWWTN,train
8513-OLYGY,train
8070-AAWZP,train
0327-WFZSY,train
5288-AHOUP,train
1429-UYJSV,train
9560-BBZXK,train
5550-VFRLC,train
8364-TRMMK,train
9971-ZWPBF,train
4640-UHDOS,train
1958-RNRKS,train
6624-JDRDS,train
7421-ZLUPA,train
7180-PISOG,train
9124-LHCJQ,train
1612-EOHDH,train
3629-WEAAM,train
8745-PVESG,train
5047-LHVLY,train
5583-SXDAG,train
7521-YXVZY,train
5465-BUBFA,train
5115-SQAAU,train
4576-CSAJH,train
3217-FZDMN,train
7855-DIWPO,train
4931-TRZWN,train
0907-HQNTS,train
7101-HRBLJ,train
0637-KVDLV,train
9139-WQQDY,train
5995-SNNEW,train
0754-UKWQP,train
6402-EJMWF,train
5813-UECBU,train
8332-OSJDW,train
8917-SZTTJ,train
7176-WRTNX,train
6339-YPSAH,train
9388-ZEYVT,train
5915-ANOEI,train
3967-KXAPS,train
7989-VCQOH,train
6928-ONTRW,train
5343-SGUBI,train
5482-NUPNA,train
8382-SHQEH,train
6029-WTIPC,train
5076-YVXCM,train
8329-IBCTI,train
6166-YIPFO,train
9173-IVZVP,train
2956-GGUCQ,train
0519-DRGTI,train
4927-WWOOZ,train
0201-OAMXR,train
4652-ODEVH,train
8305-VHZBZ,train
7270-BDIOA,train
2626-URJFX,train
9661-ACXBS,train
7623-TRNQN,train
1029-QFBEN,train
3530-VWVGU,train
3584-WKTTW,train
5577-OTWWW,train
9142-KZXOP,train
1455-ESIQH,train
5117-ZSMHQ,train
0219-QAERP,train
4115-BNPJY,train
3891-NLXJB,train
6357-JJPQT,train
7254-IQWOZ,train
4611-ANLQC,train
6480-YAGIY,train
2883-ILGWO,train
0810-DHDBD,train
6870-ZWMNX,train
6322-HRPFA,train
1159-WFSGR,train
8313-KTIHG,train
2834-JRTUA,train
3234-VKACU,train
2266-FUBDZ,train
2038-YSEZE,train
5939-XAIXZ,train
5716-EZXZN,train
7665-VIGUD,train
4227-OJHAL,train
6856-RAURS,train
4847-TAJYI,train
7005-CYUIL,train
2845-HSJCY,train
1291-CUOCY,train
3915-ODIYG,train
4128-ETESU,train
9283-LZQOH,train
2027-FECZV,train
3642-BYHDO,train
4626-GYCZP,train
6383-ZTSIW,train
2361-UPSND,train
0991-BRRFB,train
0094-OIFMO,train
4654-DLAMQ,train
3345-JHUEO,train
1447-GIQMR,train
2342-CKIAO,train
2085-JVGAD,train
1945-XISKS,train
3255-GRXMG,train
9896-UYMIE,train
9927-DSWDF,train
5334-AFQJB,train
6985-HAYWX,train
7854-FOKSF,train
9150-HEPMB,train
2928-HLDBA,train
2778-OCLGR,train
7247-XOZPB,train
9170-ARBTB,train
7625-XCQRH,train
2773-MADBQ,train
7471-MQPOS,train
7503-QQRVF,train
2452-KDRRH,train
3347-YJZZE,train
8327-LZKAS,train
3946-MHCZW,train
5567-GZKQY,train
3090-LETTY,train
6862-CQUMB,train
5153-RTHKF,train
6859-RKMZJ,train
3445-HXXGF,train
4929-ROART,train
2311-QYMUQ,train
9691-HKOVS,train
0962-CQPWQ,train
4615-PIVVU,train
8631-WUXGY,train
0106-GHRQR,train
1062-LHZOD,train
1761-AEZZR,train
6092-QZVPP,train
4013-TLDHQ,train
9330-DHBFL,train
4237-CLSMM,train
6393-WRYZE,train
6369-MCAKO,train
6034-YMTOB,train
6518-PPLMZ,train
8225-BTJAU,train
3082-WQRVY,train
4112-LUEIZ,train
5956-YHHRX,train
4000-VGMQP,train
5495-GPSRW,train
8969-PRHFK,train
9640-ZSLDC,train
4282-MSACW,train
9091-WTUUY,train
0867-MKZVY,train
4872-VXRIL,train
9039-RBEEE,train
1492-QGCLU,train
8707-RMEZH,train
5835-BEQEU,train
2408-WITXK,train
5167-GBFRE,train
2190-PHBHR,train
6741-QRLUP,train
3863-IUBJR,train
2840-XANRC,train
2193-SFWQW,train
1236-WFCDV,train
4106-HADHQ,train
4189-NAKJS,train
5233-GEEAX,train
4139-JPIAM,train
4671-VJLCL,train
9185-TQCVP,train
1624-NALOJ,train
1980-KXVPM,train
8780-IXSTS,train
7634-HLQJR,train
3156-QLHBO,train
8461-EFQYM,train
6410-LEFEN,train
3545-CNWRG,train
9269-CQOOL,train
4484-CGXFK,train
8444-WRIDW,train
0516-UXRMT,train
2750-BJLSB,train
3143-JQEGI,train
5192-EBGOV,train
8903-WMRNW,train
3005-TYFRD,train
1527-SXDPN,train
4471-KXAUH,train
0748-RDGGM,train
1173-NOEYG,train
2434-EEVDB,train
6813-GZQCG,train
1628-BIZYP,train
7379-FNIUJ,train
6061-PQHMK,train
6749-UTDVX,train
1064-FBXNK,train
7674-YTAFD,train
2888-ADFAO,train
2146-EGVDT,train
6116-RFVHN,train
7721-DVEKZ,train
1084-MNSMJ,train
4745-LSPLO,train
8237-ULIXL,train
7932-WPTDS,train
1579-KLYDT,train
2900-PHPLN,train
7103-ZGVNT,train
1090-PYKCI,train
1989-PRJHP,train
5883-GTGVD,train
3284-SVCRO,train
8967-SZQAS,train
7156-MHUGY,train
6366-XIVKZ,train
5349-AZPEW,train
4717-GHADL,train
5666-CYCYZ,train
8915-NNTRC,train
9424-CMPOG,train
3196-NVXLZ,train
5939-SXWHM,train
7377-DMMRI,train
9174-FKWZE,train
0562-FGDCR,train
6629-LADHQ,train
2027-CWDNU,train
6817-WTYHE,train
9470-YFUYI,train
8338-QIUNR,train
0362-RAOQO,train
4403-BWPAY,train
6585-WCEWR,train
7021-XSNYE,train
8022-BECSI,train
8087-LGYHQ,train
3496-LFSZU,train
6100-FJZDG,train
1965-DDBWU,train
7572-KPVKK,train
7330-WZLNC,train
1767-CJKBA,train
7131-ZQZNK,train
6010-DDPPW,train
4184-TJFAN,train
8311-UEUAB,train
0928-XUTSN,train
8901-HJXTF,train
7617-EYGLW,train
6959-GQEGV,train
2085-BOJKI,train
6584-VQMYT,train
1685-BQULA,train
9668-PUGNU,train
2731-GJRDG,train
3256-EZDBI,train
9154-QDGTH,train
4573-JKNAE,train
7593-XFKDI,train
0731-EBJQB,train
6379-RXJRQ,train
9639-BUJXT,train
0781-LKXBR,train
4698-KVLLG,train
1219-NNDDO,train
7982-VCELR,train
1353-GHZOS,train
8966-SNIZF,train
7365-BVCJH,train
7409-KIUTL,train
6439-LAJXL,train
5959-BELXA,train
1215-VFYVK,train
6429-SHBCB,train
8757-TFHHJ,train
7297-DVYGA,train
5312-UXESG,train
5136-RGMZO,train
7273-TEFQD,train
4500-HKANN,train
4342-HFXWS,train
5227-JSCFE,train
4676-MQUEA,train
7780-OTDSO,train
0224-RLWWD,train
6087-YPWHO,train
0260-ZDLGK,train
7554-AKDQF,train
4283-FUTGF,train
7156-MXBJE,train
3486-HOOGQ,train
3874-EQOEP,train
9975-GPKZU,train
3663-MITLP,train
1849-RJYIG,train
3935-TBRZZ,train
4709-LKHYG,train
1729-VLAZJ,train
0841-NULXI,train
6854-EXGSF,train
7175-NTIXE,train
2876-VBBBL,train
7841-FCRQD,train
3845-JHAMY,train
6922-NCEDI,train
9355-NPPFS,train
8091-TTVAX,train
4656-CAURT,train
5879-SESNB,train
4831-EOBFE,train
2364-UFROM,train
9530-GRMJG,train
4445-KWOKW,train
4312-KFRXN,train
5951-AOFIH,train
6549-BTYPG,train
6408-OTUBZ,train
6727-IOTLZ,train
5919-TMRGD,train
1357-MVDOZ,train
4291-HYEBC,train
3523-BRGUW,train
2359-QWQUL,train
3194-ORPIK,train
1098-KFQEC,train
1087-UDSIH,train
5673-TIYIB,train
8808-ELEHO,train
1568-LJSZU,train
6371-NZYEG,train
8739-WWKDU,train
4633-MKHYU,train
8150-QUDFX,train
8777-MBMTS,train
7291-CDTMJ,train
9548-LIGTA,train
5651-YLPRD,train
6969-MVBAI,train
3756-VNWDH,train
0516-WJVXC,train
2782-JEEBU,train
3787-TRIAL,train
5954-BDFSG,train
8058-JMEQO,train
8060-HIWJJ,train
5129-HHMZC,train
4322-RCYMT,train
1936-UAFEH,train
5348-CAGXB,train
7706-DZNKK,train
8395-ETZKQ,train
9314-IJWSQ,train
8735-IJJEG,train
4826-XTSOH,train
6923-JHPMP,train
0862-PRCBS,train
4583-PARNH,train
8232-UTFOZ,train
9820-RMCQV,train
5077-DXTCG,train
2645-QTLMB,train
3402-XRIUO,train
6734-PSBAW,train
7480-QNVZJ,train
4139-DETXS,train
9603-OAIHC,train
6907-FLBER,train
6705-LXORM,train
6898-RBTLU,train
3452-FLHYD,train
5997-OPVFA,train
0397-GZBBC,train
2293-IJWPS,train
9897-KXHCM,train
0674-EYYZV,train
2576-HXMPA,train
4827-USJHP,train
7853-OETYL,train
1423-BMPBQ,train
2276-YDAVZ,train
9281-OFDMF,train
9289-LBQVU,train
8259-DZLIZ,train
5196-WPYOW,train
5307-UVGNB,train
3173-WSSUE,train
6204-IEUXJ,train
3460-TJBWI,train
0506-YLVKJ,train
6022-KOUQO,train
0231-LXVAP,train
7860-UXCRM,train
8097-VBQTZ,train
7136-IHZJA,train
6736-DHUQI,train
9904-EHEVJ,train
9717-QEBGU,train
2690-DVRVK,train
9397-TZSHA,train
3389-YGYAI,train
9722-UJOJR,train
2369-FEVNO,train
8679-LZBMD,train
1506-YJTYT,train
8949-JTMAY,train
5196-SGOAK,train
5419-CONWX,train
1202-KKGFU,train
8414-OOEEL,train
1212-GLHMD,train
9451-WLYRI,train
1724-IQWNM,train
4926-UMJZD,train
4059-IIEBK,train
0178-SZBHO,train
1658-XUHBX,train
4815-TUMEQ,train
6050-IJRHS,train
8612-GXIDD,train
9402-ROUMJ,train
7926-IJOOU,train
4465-VDKIQ,train
9244-ZVAPM,train
1455-HFBXA,train
6051-PTVNS,train
1060-ENTOF,train
3500-RMZLT,train
2845-KDHVX,train
6689-VRRTK,train
7054-LGEQW,train
5893-KCLGT,train
8922-LIEGH,train
5829-NVSQN,train
6733-LRIZX,train
5130-IEKQT,train
9992-RRAMN,train
9323-HGFWY,train
9957-YODKZ,train
8152-UOBNY,train
5482-VXSXJ,train
3373-DIUUN,train
9546-CQJSU,train
6603-YRDCJ,train
2696-ECXKC,train
9040-KZVWO,train
3755-JBMNH,train
7359-PTSXY,train
0942-KOWSM,train
8035-BUYVG,train
9089-UOWJG,train
6064-ZATLR,train
9830-ECLEN,train
7398-HPYZQ,train
3804-RVTGV,train
5590-ZSKRV,train
0961-ZWLVI,train
3411-WLRSQ,train
0104-PPXDV,train
3785-NRHYR,train
9134-CEQMF,train
9921-EZKBY,train
7279-NMVJC,train
6825-UYPFK,train
2439-LYPMQ,train
7765-LWVVH,train
2933-XEUJM,train
6839-ITVZJ,train
9342-VNIMQ,train
3656-TKRVZ,train
1898-JSNDC,train
4291-YZODP,train
4547-LYTDD,train
1360-RCYRT,train
1400-WIVLL,train
5327-XOKKY,train
3824-RHKVR,train
2176-OSJUV,train
8818-XYFCQ,train
4009-ALQFH,train
0002-ORFBO,train
5937-EORGB,train
8063-GBATB,train
5515-RUGKN,train
1703-MGIAB,train
6814-ZPWFQ,train
2700-LUEVA,train
1465-VINDH,train
5875-YPQFJ,train
4824-GUCBY,train
8714-EUHJO,train
4660-IRIBM,train
3346-BRMIS,train
8622-ZLFKO,train
7234-FECYN,train
0471-LVHGK,train
5651-CPDND,train
5322-TEUJK,train
6804-GDMOI,train
1619-YWUBB,train
9601-BRXPO,train
1333-PBMXB,train
0617-AQNWT,train
8095-WANWK,train
5146-CBVOE,train
8661-BOYNW,train
0118-JPNOY,train
1832-PEUTS,train
5792-JALQC,train
9985-MWVIX,train
3604-WLABM,train
4011-ARPHK,train
5380-WJKOV,train
9248-OJYKK,train
7396-VJUZB,train
9570-KYEUA,train
6402-ZFPPI,train
3407-QGWLG,train
6745-JEFZB,train
6017-PPLPX,train
7973-DZRKH,train
4957-TIALW,train
4439-JMPMT,train
8929-KSWIH,train
9574-RKJIF,train
4881-JVQOD,train
9367-OIUXP,train
3230-JCNZS,train
9938-TKDGL,train
5393-RXQSZ,train
5380-AFSSK,train
8496-DMZUK,train
9512-UIBFX,train
9782-LGXMC,train
2481-SBOYW,train
7839-QRKXN,train
3696-XRIEN,train
0397-ZXWQF,train
2460-NGXBJ,train
0699-NDKJM,train
2506-TNFCO,train
7384-GHBPI,train
8071-SBTRN,train
9199-PWQVC,train
5176-OLSKT,train
3865-ZFZIB,train
2065-MMKGR,train
6651-AZVTJ,train
0428-AXXLJ,train
8258-GSTJK,train
9327-QSDED,train
0277-ORXQS,train
0100-DUVFC,train
5510-BOIUJ,train
9274-UARKJ,train
7526-IVLYU,train
4829-ZLJTK,train
2272-UOINI,train
0621-HJWXJ,train
6142-VSJQO,train
3413-CSSTH,train
5707-ORNDZ,train
2920-RNCEZ,train
1658-TJVOA,train
3125-RAHBV,train
5804-JMYIO,train
4710-FDUIZ,train
4815-GBTCD,train
0259-GBZSH,train
0537-QYZZN,train
0019-EFAEP,train
4226-KKDON,train
6595-YGXIT,train
5520-FVEWJ,train
5141-ZUVBH,train
2472-OVKUP,train
4290-BSXUX,train
1480-BKXGA,train
3540-RZJYU,train
6892-BOGQE,train
0727-BNRLG,train
4951-UKAAQ,train
8212-DJRCH,train
6101-IMRMM,train
1624-WOIWJ,train
2384-OVPSA,train
3521-HTQTV,train
9838-BFCQT,train
6904-JLBGY,train
8608-OZTLB,train
6821-BUXUX,train
8327-WKMIE,train
3617-XLSGQ,train
3685-YLCMQ,train
9492-TOKRI,train
2400-XIWIO,train
5862-BRIXZ,train
0673-IGUQO,train
9929-PLVPA,train
3301-VKTGC,train
4853-RULSV,train
4012-YCFAI,train
1452-KIOVK,train
4587-NUKOX,train
2977-CEBSX,train
6339-DKLMK,train
0336-KXKFK,train
0697-ZMSWS,train
9298-WGMRW,train
8017-UVSZU,train
6127-ISGTU,train
0793-TWELN,train
3351-NGXYI,train
3982-JGSFD,train
0345-HKJVM,train
0867-LDTTC,train
7831-QGOXH,train
5899-OUVKV,train
4893-GYUJU,train
3022-BEXHZ,train
4450-DLLMH,train
5320-BRKGK,train
3249-VHRIP,train
0650-BWOZN,train
1591-MQJTP,train
4747-LCAQL,train
3045-XETSH,train
6261-LHRTG,train
8064-RAVOH,train
6416-YJTTB,train
1122-YJBCS,train
8592-PLTMQ,train
2815-CPTUL,train
5138-WVKYJ,train
7684-XSZIY,train
2002-MZHWP,train
4853-OITSN,train
3466-WAESX,train
1448-CYWKC,train
0064-YIJGF,train
7354-OIJLX,train
9129-UXERG,train
7235-NXZCP,train
6474-FVJLC,train
9067-YGSCA,train
4994-OBRSZ,train
7654-YWJUF,train
0458-HEUZG,train
7129-CAKJW,train
0137-UDEUO,train
5995-LFTLE,train
4554-YGZIH,train
8051-HJRLT,train
7789-HKSBS,train
1309-XGFSN,train
9648-BCHKM,train
8166-ZZTFS,train
9360-OMDZZ,train
3334-CTHOL,train
4186-ZBUEW,train
3716-UVSPD,train
5038-ETMLM,train
6582-PLFUU,train
0423-UDIJQ,train
0836-SEYLU,train
7851-WZEKY,train
5154-VEKBL,train
1343-EHPYB,train
2509-TFPJU,train
4654-ULTTN,train
9995-HOTOH,train
3247-ZVOUO,train
8626-XHBIE,train
1032-MAELW,train
6729-GDNGC,train
0616-ATFGB,train
3571-DPYUH,train
0859-YGKFW,train
8620-RJPZN,train
2474-BRUCM,train
5296-PSYVW,train
3577-AMVUX,train
9717-IOAAF,train
8404-GFGCZ,train
3200-MNQTF,train
5816-SCGFC,train
9139-TWBAS,train
5493-SDRDQ,train
3552-CTCYF,train
3229-USWAR,train
6627-CFOSN,train
8587-XYZSF,train
4819-HJPIW,train
6360-SVNWV,train
7379-POKDZ,train
6131-FOYAS,train
4137-JOPHL,train
0895-UADGO,train
9814-AOUDH,train
4913-EHYUI,train
6304-IJFSQ,train
4896-CPRPF,train
7169-YWAMK,train
6578-KRMAW,train
9928-BZVLZ,train
0197-PNKNK,train
2826-UWHIS,train
7854-EDSSA,train
8344-WFMFH,train
7299-GNVPL,train
1356-MKYSK,train
7520-HQWJU,train
2868-LLSKM,train
9277-JOOMO,train
1085-LDWAM,train
4280-DLSHD,train
5318-YKDPV,train
5095-ETBRJ,train
1918-ZBFQJ,train
4835-YSJMR,train
3810-PJUHR,train
0459-SPZHJ,train
3071-VBYPO,train
0257-ZESQC,train
2957-LOLHO,train
4900-MSOMT,train
1492-KGETH,train
7657-DYEPJ,train
4588-YBNIB,train
4415-IJZTP,train
2931-XIQBR,train
1074-WVEVG,train
9705-IOVQQ,train
6961-MJKBO,train
6933-FHBZC,train
2791-SFVEW,train
5628-FCGYG,train
2659-VXMWZ,train
0529-ONKER,train
9621-OUPYD,train
1956-YIFGE,train
6326-MTTXK,train
3943-KDREE,train
2817-LVCPP,train
9824-QCJPK,train
9127-QRZMH,train
3104-OWCGK,train
3898-GUYTS,train
5216-WASFJ,train
0704-VCUMB,train
9061-TIHDA,train
6376-GAHQE,train
0708-LGSMF,train
6543-JXSOO,train
5168-MSWXT,train
0511-JTEOY,train
9300-RENDD,train
0621-TWIEM,train
6317-YPKDH,train
4049-ZPALD,train
2773-OVBPK,train
2483-XSSMZ,train
1915-OAKWD,train
0983-TATYJ,train
3549-ZTMNH,train
3407-JMJQQ,train
2187-PKZAY,train
7233-PAHHL,train
0601-WZHJF,train
5148-HKFIR,train
4789-KWMXN,train
4670-TABXH,train
4724-WXVWF,train
5504-WSIUR,train
5276-KQWHG,train
7833-PKIHD,train
0628-CNQRM,train
0121-SNYRK,train
2955-PSXOE,train
4818-DRBQT,train
5644-PDMZC,train
8570-KLJYJ,train
7008-LZVOZ,train
4703-MQYKT,train
3192-NQECA,train
0207-MDKNV,train
8434-VGEQQ,train
5928-QLDHB,train
7860-KSUGX,train
5356-CSVSQ,train
7892-POOKP,train
0997-YTLNY,train
4443-EMBNA,train
2088-IEBAU,train
3398-GCPMU,train
0898-XCGTF,train
3969-GYXEL,train
1932-UEDCX,train
8295-FHIVV,train
9620-QJREV,train
0734-OXWBT,train
1183-CANVH,train
5774-XZTQC,train
7969-FFOWG,train
8204-TIFGJ,train
8050-WYBND,train
7613-LLQFO,train
8993-PHFWD,train
1891-UAWWU,train
3646-ITDGM,train
9122-UMROB,train
4713-ZBURT,train
3397-AVTKU,train
9019-QVLZD,train
0654-HMSHN,train
1471-GIQKQ,train
5445-GLVOT,train
6215-NQCPY,train
3737-XBQDD,train
4616-ULAOA,train
3118-UHVVQ,train
2346-LOCWC,train
7124-UGSUR,train
2929-QNSRW,train
8623-TMRBY,train
9150-KPBJQ,train
5552-ZNFSJ,train
5701-YVSVF,train
3870-MQAMG,train
8785-EPNCG,train
3841-NFECX,train
2845-AFFTX,train
2967-MXRAV,train
8519-QJGJD,train
0295-QVKPB,train
0722-TROQR,train
5533-NHFRF,train
8469-SNFFH,train
4619-EVPHY,train
7080-TNUWP,train
8701-DGLVH,train
0531-XBKMM,train
8976-OQHGT,train
6993-OHLXR,train
1415-YFWLT,train
0924-BJCRC,train
5693-PIPCS,train
4993-JCRGJ,train
1725-MIMXW,train
5494-WOZRZ,train
9796-MVYXX,train
4701-AHWMW,train
8990-ZXLSU,train
5533-RJFTJ,train
0052-YNYOT,train
8785-CJSHH,train
7446-YPODE,train
8878-HMWBV,train
9881-VCZEP,train
8851-RAGOV,train
7398-SKNQZ,train
6651-RLGGM,train
1116-DXXDF,train
1162-ECVII,train
2829-HYVZP,train
5119-NZPTV,train
0488-GSLFR,train
8699-ASUFO,train
2732-ISEZX,train
6641-XRPSU,train
5647-URDKA,train
0559-CKHUS,train
4140-WJAWW,train
5382-SOYZL,train
2429-AYKKO,train
6633-MPWBS,train
3893-JRNFS,train
7361-YPXFS,train
1779-PWPMG,train
2858-MOFSQ,train
7813-ZGGAW,train
1834-ABKHQ,train
0577-WHMEV,train
7067-KSAZT,train
1866-ZSLJM,train
1020-JPQOW,train
3352-RICWQ,train
7382-DFJTU,train
8660-BUETV,train
5919-VCZYM,train
8261-GWDBQ,train
7916-VCCPB,train
4080-IIARD,train
8857-CUPFQ,train
0380-ZCSBI,train
6668-CNMFP,train
1095-WGNGG,train
6967-PEJLL,train
4854-CIDCF,train
2621-UDNLU,train
5553-AOINX,train
9992-UJOEL,train
8059-UDZFY,train
7998-WNZEM,train
3413-BMNZE,train
8083-YTZES,train
8400-WZICQ,train
0375-HVGXO,train
8593-WHYHV,train
4760-XOHVN,train
5377-NDTOU,train
4115-UMJFQ,train
5125-CNDSP,train
9851-QXEEQ,train
3096-GKWEB,train
9675-ICXCT,train
7721-JXEAW,train
7216-KAOID,train
3877-JRJIP,train
2673-CXQEU,train
6956-SMUCM,train
1258-YMZNM,train
8957-THMOA,train
3096-IZETN,train
4671-LXRDQ,train
4625-LAMOB,train
3307-TLCUD,train
0274-JKUJR,train
8510-TMWYB,train
3934-HXCFZ,train
2359-KMGLI,train
6568-POCUI,train
4355-CVPVS,train
6519-CFDBX,train
4307-KTUMW,train
2252-NKNSI,train
5650-YLIBA,train
7123-WQUHX,train
6465-GSRCL,train
2236-HILPA,train
4183-WCSEP,train
2898-MRKPI,train
3376-BMGFE,train
2877-VDUER,train
0604-THJFP,train
1785-BPHTP,train
3967-VQOGC,train
0440-QEXBZ,train
4393-OBCRR,train
0795-GMVQO,train
1925-GMVBW,train
3938-YFPXD,train
5522-JBWMO,train
3948-FVVRP,train
4915-BFSXL,train
8063-RJYNF,train
4962-CHQPW,train
4818-QIUFN,train
0023-UYUPN,train
7739-LAXOG,train
1732-VHUBQ,train
0831-JNISG,train
7734-DBOAI,train
5419-KLXBN,train
2139-FQHLM,train
5317-FLPJF,train
0268-QKIWO,train
7541-YLXCL,train
4316-XCSLJ,train
1976-AZZPJ,train
0959-WHOKV,train
1926-QUZNN,train
1101-SSWAG,train
2484-DGXPZ,train
3370-HXOPH,train
5519-NPHVG,train
5494-HECPR,train
4884-TVUQF,train
0083-PIVIK,train
3776-EKTKM,train
0730-KOAVE,train
1998-VHJHK,train
2697-NQBPF,train
2346-CZYIL,train
0680-DFNNY,train
8232-CTLKO,train
5439-WIKXB,train
2498-XLDZR,train
5012-YSPJJ,train
0975-VOOVL,train
4800-VHZKI,train
8481-YYXWG,train
8398-TBIYD,train
2575-GFSOE,train
5351-QESIO,train
3525-DVKFN,train
9272-LSVYH,train
5924-SNGKP,train
4986-MXSFP,train
6258-NGCNG,train
0303-UNCIP,train
2737-WFVYW,train
2649-HWLYB,train
6195-MELTI,train
2754-SDJRD,train
4908-XAXAY,train
8779-QRDMV,train
