customer_id,customer_status,actual_churn,predicted_churn_probability,high_risk_at_selected_threshold,monthly_charge,cltv
6061-GWWAV,Stayed,0,0.029656021550239876,False,70.2,5365
0679-TDGAK,Stayed,0,0.09146264415146008,False,75.5,5141
6585-WCEWR,Stayed,0,0.006082660469833004,False,20.35,4949
9067-YGSCA,Stayed,0,0.012487048657880001,False,26.05,4467
9067-SQTNS,Stayed,0,0.023722079721642142,False,20.6,2471
1776-SPBWV,Stayed,0,0.056791852179598284,False,20.1,2272
9668-PUGNU,Stayed,0,0.00034481555383356,False,24.5,4058
9405-GPBBG,Stayed,0,0.03886937160470695,False,110.5,5718
1926-QUZNN,Stayed,0,0.0003535192829511789,False,25.25,4551
5829-NVSQN,Stayed,0,0.0957312526378445,False,68.75,3519
9565-AXSMR,Stayed,0,1.9326455247743648e-05,False,19.2,4203
8869-LIHMK,Stayed,0,0.04486962769858792,False,115.1,5213
0447-RXSGD,Stayed,0,0.6853991558513546,True,99.65,5207
4927-WWOOZ,Joined,0,0.9556000100842355,True,91.45,4889
5788-YPOEG,Stayed,0,0.00017000922437126489,False,84.75,2020
0661-KBKPA,Stayed,0,0.0015473523877946329,False,78.75,5052
9081-WWXKP,Stayed,0,0.00022172157051432925,False,20.25,2070
0784-ZQJZX,Stayed,0,0.0013479000786615482,False,19.9,5730
3133-PZNSR,Stayed,0,0.0052630473080953885,False,97.75,4054
0722-SVSFK,Stayed,0,0.7360317214345307,True,100.4,5041
3612-YVGSJ,Stayed,0,0.000134354086131599,False,24.45,4742
5397-NSKQG,Stayed,0,0.014539726121416628,False,50.9,5281
8565-HBFNN,Stayed,0,0.010928268931110085,False,107.2,5935
8670-ERCJH,Stayed,0,0.04438564277282124,False,113.4,6347
7758-UJWYS,Stayed,0,0.0007782533565881195,False,40.55,3897
2050-ONYDQ,Stayed,0,0.0003223480443601432,False,26.0,5352
7055-JCGNI,Stayed,0,0.038551402545805205,False,111.95,4182
0739-UUAJR,Stayed,0,0.0006239908823963472,False,53.8,4954
4826-DXMUP,Stayed,0,0.027350082689434833,False,72.1,5510
7285-KLOTR,Stayed,0,0.26599996110501367,False,78.85,2495
0654-PQKDW,Stayed,0,0.004771457745929437,False,70.75,4133
7175-NTIXE,Stayed,0,0.24218799924219656,False,76.15,3955
7963-SHNDT,Stayed,0,0.00736348122502591,False,39.1,4247
0188-GWFLE,Joined,0,0.1658677585468982,False,20.05,4978
8129-GMVGI,Stayed,0,1.8340203914120226e-05,False,20.05,5172
2882-DDZPG,Stayed,0,0.1816609915935754,False,19.45,4862
3547-LQRIK,Stayed,0,0.005173217865068917,False,26.9,2382
5843-TTHGI,Stayed,0,0.26683853720820494,False,50.0,4952
1849-RJYIG,Stayed,0,0.4545228395746245,True,60.0,5862
8868-GAGIO,Stayed,0,0.03525753430183667,False,84.55,3289
4061-UKJWL,Joined,0,0.3576460955615404,True,45.45,3666
5380-XPJNZ,Stayed,0,0.020571765722766,False,20.05,4539
8263-QMNTJ,Stayed,0,0.11549247452951995,False,115.55,5890
3230-JCNZS,Stayed,0,0.008982576387384618,False,99.0,4305
0277-ORXQS,Stayed,0,0.00024317788169437739,False,50.55,4652
7996-BPXHY,Stayed,0,0.0022583998061748416,False,25.0,4734
3227-WLKLI,Stayed,0,0.008433958152370505,False,91.55,4921
2266-FUBDZ,Stayed,0,0.003247880459166437,False,19.35,2742
8237-ULIXL,Stayed,0,0.019541261097805736,False,24.85,4067
8216-AZUUZ,Stayed,0,0.04134429322378351,False,100.4,3265
9153-BTBVV,Stayed,0,0.030836855992520635,False,25.0,4066
5186-PEIZU,Stayed,0,0.10358666649480903,False,19.25,4988
1074-AMIOH,Stayed,0,0.4187851133336482,True,108.25,5989
4361-FEBGN,Stayed,0,0.004866768789478645,False,20.15,4399
0380-ZCSBI,Stayed,0,0.13695090573757354,False,20.0,2411
7145-FEJWU,Stayed,0,0.5644193340365189,True,105.3,5913
3969-JQABI,Stayed,0,0.40207204684716574,True,65.25,5912
9624-EGDEQ,Stayed,0,0.006440022066349838,False,19.8,5336
1051-EQPZR,Stayed,0,0.04893794531920263,False,19.6,5584
5849-ASHZJ,Stayed,0,0.004642781662704394,False,20.05,2400
5780-INQIK,Stayed,0,0.29360583905985504,False,49.4,2907
8384-FZBJK,Stayed,0,0.34638482208521987,True,100.6,6351
3750-RNQKR,Stayed,0,0.12630446771005457,False,19.45,4788
0962-CQPWQ,Stayed,0,0.004382317148414251,False,20.3,4574
3096-YXENJ,Stayed,0,0.11475204115722566,False,107.65,4193
1265-BCFEO,Stayed,0,0.15174864008600655,False,80.45,4518
5837-LXSDN,Stayed,0,0.06445648955522221,False,58.85,2845
5945-AZYHT,Stayed,0,0.016811019132605097,False,109.6,4564
8325-QRPZR,Stayed,0,0.6565146347171191,True,75.15,4216
6384-VMJHP,Stayed,0,0.00969535776357086,False,73.0,5127
2262-SLNVK,Joined,0,0.6167492017898882,True,70.1,2475
7730-CLDSV,Stayed,0,0.0044503128087440376,False,98.65,4616
1135-HIORI,Stayed,0,0.027782011925464284,False,111.45,5129
0164-APGRB,Stayed,0,0.07114468947246683,False,114.9,4589
6481-ESCNL,Stayed,0,0.6917270525319377,True,100.55,4847
1790-NESIO,Stayed,0,0.0179190426917696,False,20.4,4883
1550-EENBN,Stayed,0,0.5025774943024734,True,104.35,5320
8198-RKSZG,Stayed,0,0.0042874872153523605,False,80.45,5772
9297-EONCV,Stayed,0,0.03434401135926649,False,91.35,5378
1069-QJOEE,Stayed,0,0.10675066863951864,False,19.9,4134
7799-DSEWS,Stayed,0,0.1903732986238799,False,68.35,5993
8766-PAFNE,Stayed,0,0.004471819628383021,False,79.1,5872
3130-ICDUP,Joined,0,0.3729165973056855,True,80.55,5346
0820-FNRNX,Stayed,0,0.22762606622113446,False,66.7,2814
0880-FVFWF,Stayed,0,0.29556327136451305,False,86.4,4449
4611-ANLQC,Stayed,0,0.007844676923606202,False,50.05,5493
4213-HKBJO,Stayed,0,0.010428525142327068,False,25.7,3378
2792-LSHWX,Joined,0,0.3828705313762786,True,83.4,5960
0014-BMAQU,Stayed,0,0.0010068597523107128,False,84.65,4604
9018-PCIOK,Stayed,0,0.04366091970768339,False,64.75,4634
4837-QUSFT,Stayed,0,0.006930649012341398,False,100.15,4915
9953-ZMKSM,Stayed,0,0.010104026714531844,False,25.25,4530
7665-NKLAV,Stayed,0,0.0007832283100600695,False,40.65,2564
4391-LNRXK,Stayed,0,0.40829668716028766,True,94.95,4242
8562-GHPPI,Joined,0,0.16737326167526884,False,19.8,3129
5893-PYOLZ,Stayed,0,0.01535181045764718,False,81.8,4399
4986-MXSFP,Joined,0,0.5051596665758165,True,20.0,2237
6131-FOYAS,Stayed,0,0.2913078197942761,False,59.6,2187
3027-YNWZU,Stayed,0,0.0013438649154757965,False,25.0,5538
5609-IMCGG,Stayed,0,0.3902446942128111,True,84.35,3314
4727-MCYZG,Joined,0,0.6734838141254309,True,55.55,2207
9481-WHGWY,Stayed,0,8.755173378745322e-05,False,75.35,6477
4328-VUFWD,Stayed,0,0.06108388775335918,False,59.3,5843
3301-LSLWQ,Stayed,0,0.4391825885317863,True,66.1,5590
7473-ZBDSN,Stayed,0,0.005140729305629391,False,18.8,5751
3166-PNEOF,Stayed,0,0.012407631596782823,False,86.45,4471
5639-NTUPK,Stayed,0,0.11656028843593934,False,52.1,4929
8780-YRMTT,Stayed,0,0.03511274918214241,False,47.4,6435
5140-FOMCQ,Stayed,0,0.017298436524094317,False,109.15,5186
6242-SGYTS,Stayed,0,0.00258757479074721,False,94.95,4262
8414-OOEEL,Stayed,0,0.007178230401684475,False,79.5,4285
8454-AATJP,Stayed,0,0.03391911488239926,False,115.05,5905
4531-AUZNK,Stayed,0,0.16718748825682442,False,95.15,6492
4191-XOVOM,Stayed,0,0.2917703529235573,False,105.4,4551
2150-OEGBV,Stayed,0,0.04204631500120453,False,20.1,3428
4878-BUNFV,Stayed,0,0.00021773630058779942,False,20.7,5320
1872-EBWSC,Stayed,0,0.06890770984242688,False,20.35,4840
7026-YMSBE,Stayed,0,0.06438403107897692,False,19.7,3302
6997-UVGOX,Stayed,0,0.00012828854166973034,False,85.45,5394
9674-EHPPG,Stayed,0,0.0018376020470473886,False,40.4,2519
5440-VHLUL,Stayed,0,0.24665616500557372,False,105.2,6247
5781-BKHOP,Stayed,0,0.0016386193538474889,False,100.65,6380
5213-TWWJU,Stayed,0,0.4242721889639216,True,91.0,2448
7629-WIXZF,Stayed,0,0.18349682719876415,False,59.1,4770
5445-GLVOT,Stayed,0,0.22789446135315453,False,49.8,4667
3976-HXHCE,Stayed,0,0.0036202414618012255,False,19.3,4722
2466-NEJOJ,Stayed,0,0.008157353153523889,False,19.65,4535
0254-KCJGT,Stayed,0,0.010231441209667349,False,81.4,4628
5472-CVMDX,Stayed,0,0.004046180758224975,False,38.9,5278
6461-SZMCV,Stayed,0,0.0013020132289502167,False,87.95,4278
8150-QUDFX,Joined,0,0.21288503221043256,False,19.85,3300
2346-DJQTB,Stayed,0,0.2615529826985877,False,24.15,5097
1697-LYYYX,Stayed,0,0.00045432031614356914,False,19.1,4376
1942-OQFRW,Joined,0,0.4823064236463663,True,44.0,2785
9640-ZSLDC,Stayed,0,0.0021391847494627,False,60.6,4854
4231-LZUYM,Stayed,0,0.0033571746583443626,False,25.65,5613
3594-BDSOA,Stayed,0,0.007013414473790332,False,20.4,3071
5133-VRSAB,Stayed,0,0.36815525675886845,True,29.35,5369
5996-DAOQL,Joined,0,0.28705200947596443,False,20.45,2184
6838-YAUVY,Stayed,0,0.05401483726608524,False,95.1,4825
0484-JPBRU,Stayed,0,0.16594546874135072,False,25.25,3461
7883-ROJOC,Stayed,0,0.49038060962164043,True,44.9,5842
0244-LGNFY,Stayed,0,0.004601748026587956,False,92.65,6342
7274-CGTOD,Stayed,0,0.009195989240481331,False,43.7,5254
4635-EJYPD,Stayed,0,0.006556375831169234,False,18.95,4735
1866-ZSLJM,Stayed,0,0.06732827984239798,False,20.5,5654
4636-TVXVG,Stayed,0,0.0002361313802636795,False,19.95,4803
4236-UJPWO,Joined,0,0.5805935404834502,True,24.5,5786
9392-XBGTD,Stayed,0,0.0026966874224196653,False,20.6,2924
6402-SSEJG,Stayed,0,0.18455242429888047,False,61.05,3695
1169-SAOCL,Stayed,0,0.265482643588706,False,106.65,5154
1110-KYLGQ,Stayed,0,0.2379334391627898,False,108.25,5331
9929-PLVPA,Stayed,0,0.04171223600995692,False,20.4,4929
3518-PZXZQ,Joined,0,0.05769144927475672,False,55.3,2849
2371-JUNGC,Stayed,0,0.08563509754331046,False,20.25,4032
5074-FBGHB,Stayed,0,0.12250964382865638,False,104.65,6443
2351-BKRZW,Stayed,0,0.0004993219434033875,False,75.2,3976
4455-BFSPD,Stayed,0,0.05986430593120082,False,101.15,5177
3948-KXDUF,Stayed,0,0.007947882315167718,False,68.75,5454
2323-ARSVR,Stayed,0,0.0024818219643407027,False,111.05,6103
0815-MFZGM,Stayed,0,0.002681054870606817,False,99.0,4545
5480-XTFFL,Stayed,0,0.0010730713519447352,False,21.0,5225
8295-FHIVV,Stayed,0,0.1867827310732826,False,19.4,5873
9086-YJYXS,Stayed,0,0.371104228253686,True,77.2,3997
1179-INLAT,Joined,0,0.06876529144203027,False,19.45,2787
7909-FIOIY,Stayed,0,0.09774899338191186,False,24.85,2958
6351-SCJKT,Joined,0,0.3107916232714539,False,41.35,5534
5468-BPMMO,Stayed,0,0.08242620439149184,False,19.6,5092
0197-PNKNK,Stayed,0,0.005092747940231754,False,84.45,5629
2439-QKJUL,Stayed,0,0.15650813518893186,False,20.25,5064
1194-SPVSP,Joined,0,0.23398689142303633,False,19.65,3625
9534-NSXEM,Stayed,0,0.03144720625464281,False,20.65,2194
8929-KSWIH,Stayed,0,0.06483101651079033,False,99.3,3847
2250-IVBWA,Stayed,0,0.03613719127472067,False,81.05,5168
1810-MVMAI,Stayed,0,0.05464201165515297,False,67.6,4104
9506-UXUSK,Stayed,0,0.5520295767013242,True,70.15,4599
1229-RCALF,Stayed,0,0.28716560895438037,False,115.0,5189
3572-UOLYZ,Stayed,0,0.1472934304382982,False,84.8,5756
1429-UYJSV,Stayed,0,0.024533469320291483,False,19.7,3423
6366-XIVKZ,Stayed,0,0.08024856660239395,False,63.15,5916
3470-OBUET,Stayed,0,0.0007343417319346738,False,74.0,4188
2770-NSVDG,Stayed,0,0.18947836398938092,False,29.1,4636
9375-MHRRS,Stayed,0,0.27757210814655703,False,50.05,3929
4860-YZGZM,Stayed,0,0.19603501934658923,False,20.0,2706
6599-GZWCM,Stayed,0,0.2114705776575704,False,74.65,4172
7037-MTYVW,Stayed,0,0.0020661956628825473,False,85.4,5292
4760-THGOT,Stayed,0,0.037658155422250573,False,94.1,4392
4016-BJKTZ,Stayed,0,0.07663765938225969,False,108.9,4398
6584-VQMYT,Stayed,0,0.008581488268701434,False,56.2,5978
9838-BFCQT,Stayed,0,0.001882027895089164,False,26.1,5475
2790-XUYMV,Stayed,0,0.02838404891964771,False,85.45,4777
0581-MDMPW,Stayed,0,0.5449090558679192,True,88.95,5557
1023-BQXZE,Stayed,0,0.024041620791981497,False,74.35,5548
9163-GHAYE,Stayed,0,0.32578733582745434,True,48.85,5584
3904-UKFRE,Stayed,0,0.698223723550836,True,80.1,2333
5353-WILCI,Stayed,0,0.20082846875709795,False,56.05,4468
0058-EVZWM,Stayed,0,0.5140013560746143,True,89.8,5875
7009-PCARS,Stayed,0,0.0047982982000426815,False,19.1,4391
0519-DRGTI,Stayed,0,0.000968681754575125,False,20.35,2522
1017-FBQMM,Stayed,0,0.002757566728822132,False,106.05,6361
1985-MBRYP,Stayed,0,0.00979135222362596,False,19.65,3678
9372-TXXPS,Stayed,0,0.0007589127409679875,False,59.85,4029
3259-QMXUN,Stayed,0,0.03624885018553804,False,86.1,5666
1015-JPFYW,Stayed,0,0.014073362138638303,False,19.45,5084
6645-MXQJT,Joined,0,0.05131142672600843,False,97.1,5745
5804-JMYIO,Stayed,0,0.000170222518854901,False,19.75,3944
6484-LATFU,Stayed,0,0.003661496763983046,False,24.55,6042
7599-NTMDP,Stayed,0,0.0007495261198376144,False,48.7,5453
0536-ACXIP,Stayed,0,0.002494057029710195,False,109.55,6452
0936-NQLJU,Stayed,0,0.00025253213999352846,False,20.65,5062
1575-KRZZE,Stayed,0,0.423392398445867,True,55.2,4042
3251-YMVWZ,Stayed,0,0.022673822422686722,False,24.05,4865
4884-LEVMQ,Stayed,0,0.0003011094811863115,False,20.45,2165
8857-CUPFQ,Stayed,0,0.00012441352923805917,False,19.25,4538
7610-TVOPG,Stayed,0,0.3063540866153751,False,26.35,2723
3638-DIMPH,Stayed,0,0.2922235126394545,False,43.8,4369
1845-ZLLIG,Joined,0,0.45171781341405937,True,50.15,4014
8559-WNQZS,Joined,0,0.024773791587648482,False,20.45,5925
1699-UOTXU,Stayed,0,0.00793364100852958,False,61.4,6209
0635-WKOLD,Stayed,0,0.1914935896035397,False,70.75,5507
5993-JSUWV,Stayed,0,0.010526260014407204,False,61.15,5133
4518-FZBSX,Stayed,0,0.003007004274865376,False,20.25,4439
6988-CJEYV,Stayed,0,0.4336672802153801,True,98.7,6148
3097-FQTVJ,Stayed,0,0.013345211325949473,False,20.0,5913
5465-BUBFA,Stayed,0,0.011396389849606068,False,19.3,4180
7299-GNVPL,Stayed,0,0.05737554966804048,False,84.4,2177
9743-DQKQW,Joined,0,0.5315742320392962,True,25.1,2013
1215-VFYVK,Stayed,0,0.6071897777081795,True,48.25,2682
9371-BITHB,Stayed,0,0.015216567884153947,False,19.85,5432
9093-FPDLG,Stayed,0,0.6095382652012162,True,94.2,2405
0541-FITGH,Joined,0,0.41396710415285537,True,62.15,5766
6985-HAYWX,Stayed,0,0.2660242680968034,False,79.3,5168
7508-KBIMB,Stayed,0,0.0019902871931339523,False,56.25,3607
6838-HVLXG,Stayed,0,0.29211121975230087,False,20.3,4177
1897-OKVMW,Stayed,0,0.019913402760386324,False,90.6,5240
5485-ITNPC,Stayed,0,0.025042147996838002,False,85.9,5137
0233-FTHAV,Stayed,0,0.13756541283413706,False,79.2,5687
4644-PIZRT,Stayed,0,0.014233832807277226,False,70.35,2704
8922-NPKBJ,Stayed,0,0.00012670622332433207,False,19.35,3433
2740-TVLFN,Joined,0,0.6682781848681081,True,50.15,3043
7771-CFQRQ,Stayed,0,0.009811159517972002,False,63.8,5144
9512-PHSMG,Stayed,0,0.28229860227433046,False,20.55,4907
4146-SVFUD,Joined,0,0.5652804148468683,True,44.6,4864
1564-HJUVY,Stayed,0,0.4355975065985777,True,63.75,2624
3617-XLSGQ,Stayed,0,0.021159492628470004,False,109.25,5865
7517-LDMPS,Stayed,0,0.6571682533985638,True,84.6,4807
7244-KXYZN,Stayed,0,0.03083824150799053,False,20.45,4690
5226-NOZFC,Stayed,0,0.6061524307419658,True,85.75,3178
1400-WIVLL,Stayed,0,0.1081172975021913,False,107.95,4687
8148-NLEGT,Stayed,0,0.004853689602883236,False,22.95,4650
8347-GDTMP,Stayed,0,0.0018420165735268264,False,19.45,5113
6746-WAUWT,Stayed,0,0.04599701641202343,False,19.7,4431
0428-IKYCP,Stayed,0,0.09655501695314117,False,87.0,5233
2187-PKZAY,Stayed,0,0.6746544811200783,True,79.95,2968
4003-OCTMP,Stayed,0,0.0046622234630532295,False,64.0,5191
6652-YFFJO,Stayed,0,0.5100472412966321,True,64.9,2775
7225-IILWY,Stayed,0,0.00016936682676065425,False,25.75,5434
3170-GWYKC,Stayed,0,0.29406735753090874,False,104.95,5926
9830-ECLEN,Stayed,0,0.0008980718346650838,False,50.0,4704
2668-TZSPS,Joined,0,0.3615095486549759,True,20.45,2664
7446-SFAOA,Stayed,0,0.0036144596002447454,False,19.85,5707
9522-ZSINC,Stayed,0,0.05028777458178101,False,19.95,2252
8234-GSZYK,Stayed,0,0.012734252235512672,False,26.45,3881
6505-OZNPG,Stayed,0,0.13373527519919665,False,63.4,3909
6164-HAQTX,Stayed,0,0.008251210534929769,False,53.95,4094
7765-LWVVH,Stayed,0,0.0008350292588007076,False,95.1,5584
0953-LGOVU,Stayed,0,0.00926232229674899,False,35.5,2562
4692-NNQRU,Stayed,0,0.0149463524649373,False,79.2,4900
7742-MYPGI,Stayed,0,0.10410792759244622,False,48.8,4538
9619-GSATL,Stayed,0,0.04675311649159053,False,55.45,3350
5622-UEJFI,Stayed,0,0.00035580488380780156,False,25.4,5070
6203-HBZPA,Stayed,0,0.012294134511321145,False,63.9,5380
0484-FFVBJ,Stayed,0,0.190012027644268,False,64.85,4895
0301-FIDRB,Stayed,0,0.00019531502822729005,False,63.8,6107
4139-JPIAM,Stayed,0,0.1385199981438237,False,44.45,6087
2181-TIDSV,Stayed,0,0.0012336968583597663,False,19.95,6492
1936-CZAKF,Stayed,0,0.0024196821669534275,False,49.65,4283
9453-PATOS,Stayed,0,0.001689888738811463,False,85.1,4147
4402-FTBXC,Stayed,0,0.20771275576283554,False,89.8,4980
2931-XIQBR,Stayed,0,0.0029574788836361668,False,103.05,5905
0106-UGRDO,Stayed,0,0.07924494951401387,False,116.0,4216
5542-TBBWB,Joined,0,0.6685576272085085,True,69.9,3358
1930-QPBVZ,Stayed,0,0.0087052749470157,False,95.1,5748
2606-PKWJB,Stayed,0,0.005204356858184981,False,40.25,4288
5322-ZSMZY,Stayed,0,0.0002439406418477694,False,25.75,5472
5220-AGAAX,Stayed,0,0.0006828606836162658,False,24.0,5440
0208-BPQEJ,Stayed,0,0.2559815881191641,False,19.4,3713
9435-JMLSX,Stayed,0,0.0044407170577916944,False,86.1,6286
3352-ALMCK,Stayed,0,0.5098631022365557,True,102.65,3655
5312-IRCFR,Stayed,0,0.0019267922562972732,False,92.85,5206
5294-IMHHT,Stayed,0,0.03336826293318633,False,97.75,4488
6176-YJWAS,Stayed,0,0.11742218163011038,False,97.95,4256
5310-NOOVA,Stayed,0,0.007757146818884889,False,19.95,4006
4526-EXKKN,Stayed,0,0.011030269838302938,False,24.6,2601
5311-IHLEI,Stayed,0,0.3077905185823284,False,50.95,2716
3987-KQDDU,Stayed,0,0.5062910468873706,True,75.6,4990
3404-JNXAX,Stayed,0,0.006729169307553608,False,80.75,6032
5131-PONJI,Stayed,0,0.002203749323730059,False,90.4,5804
3489-VSFRD,Stayed,0,0.01891048147636575,False,60.25,4835
3345-JHUEO,Stayed,0,0.28853477759853924,False,20.2,4267
5815-HGGHV,Stayed,0,0.04593098660222956,False,64.15,5969
5260-UMPWX,Stayed,0,0.04638564026800476,False,20.25,5158
5649-RXQTV,Stayed,0,0.4695032972485013,True,99.0,5787
2674-MIAHT,Stayed,0,0.6037539909614625,True,80.3,3132
2576-HXMPA,Joined,0,0.1649496042709392,False,19.55,5537
7587-AOVVU,Stayed,0,0.6601507030950386,True,100.75,3160
6898-MDLZW,Stayed,0,0.14816306675696755,False,53.75,5385
4707-YNOQA,Stayed,0,0.0055972139492980084,False,25.6,5854
9357-UJRUN,Stayed,0,0.042276950009438735,False,58.35,5428
7663-CUXZB,Stayed,0,0.001381568033879164,False,113.75,6251
0258-NOKBL,Joined,0,0.6344805990385638,True,90.4,5625
1163-VIPRI,Stayed,0,0.004727714241949422,False,109.3,6087
9348-ROUAI,Stayed,0,0.0012249725572324303,False,90.3,4617
9443-JUBUO,Stayed,0,0.00016612846509845064,False,65.25,6412
3043-TYBNO,Joined,0,0.31065147645205926,False,60.65,2111
4830-FAXFM,Stayed,0,0.03781440105870716,False,24.1,2378
5906-BFOZT,Joined,0,0.2145946994680134,False,19.5,3753
2960-NKRSO,Stayed,0,0.45988457501974156,True,85.95,5421
5598-IKHQQ,Stayed,0,0.0071981410279306525,False,25.45,4118
0397-ZXWQF,Stayed,0,0.009311284388644123,False,20.5,4416
5266-PFRQK,Stayed,0,0.005007032453586608,False,20.85,4886
4674-HGNUA,Stayed,0,0.0006708854648926233,False,89.9,4444
6765-MBQNU,Stayed,0,0.0056785540729355445,False,26.0,2244
9786-IJYDL,Stayed,0,0.05592612370931014,False,113.2,5723
1303-SRDOK,Stayed,0,0.007080684785485088,False,69.05,4318
3769-MHZNV,Stayed,0,0.0020754944249917777,False,20.1,3700
6295-OSINB,Stayed,0,0.11566235255091822,False,109.65,6181
3308-MHOOC,Joined,0,0.04199412317170534,False,19.2,3383
4177-JPDFU,Stayed,0,0.17779864004965593,False,34.0,3215
2239-CFOUJ,Joined,0,0.01821453275579925,False,20.4,4540
8046-DNVTL,Stayed,0,0.0004927479755590242,False,38.6,4558
2209-XADXF,Joined,0,0.5630341873610173,True,25.25,4831
6620-JDYNW,Stayed,0,0.2191810457616247,False,60.6,4459
4770-UEZOX,Joined,0,0.7050334422517117,True,74.75,4545
1038-RQOST,Stayed,0,0.005085246799072668,False,20.6,2276
4568-TTZRT,Stayed,0,0.18777939714440423,False,20.4,5380
9513-DXHDA,Stayed,0,0.11122500366949106,False,81.7,2445
8084-OIVBS,Stayed,0,0.025733577759763464,False,20.0,3731
8896-BQTTI,Joined,0,0.3475481356942371,True,25.0,2371
3352-RICWQ,Stayed,0,0.0012871180509885399,False,19.75,2427
2160-GPFXD,Stayed,0,0.005595622775206318,False,65.65,5725
2065-MMKGR,Stayed,0,0.2018579164205683,False,71.0,4226
1498-NHTLT,Stayed,0,0.0020126272753918433,False,86.75,5020
1402-PTHGN,Stayed,0,0.0012634605960137912,False,61.5,3479
5199-FPUSP,Stayed,0,0.013610855585088543,False,34.05,3044
6377-KSLXC,Stayed,0,0.15386416952941923,False,19.95,4281
1796-JANOW,Joined,0,0.21409725455799375,False,19.95,4079
0238-WHBIQ,Stayed,0,0.00027571025707494155,False,89.7,4193
8735-NBLWT,Stayed,0,0.06479523012808266,False,20.4,4195
6651-RLGGM,Stayed,0,0.00452628196564614,False,26.3,6066
1614-JBEBI,Stayed,0,0.4754769323883586,True,20.7,3330
5696-EXCYS,Stayed,0,0.006527066315426189,False,19.45,5347
5795-KTGUD,Stayed,0,0.1783820462467339,False,110.8,4545
4702-HDRKD,Stayed,0,0.08872208960945425,False,49.35,5905
8512-WIWYV,Stayed,0,0.024706398901560973,False,20.35,2433
1406-PUQVY,Joined,0,0.3575803891496031,True,49.9,3239
9114-AAFQH,Stayed,0,0.018554733906628075,False,65.65,5427
8715-KKTFG,Stayed,0,0.03893584376128421,False,103.3,5401
1728-BQDMA,Joined,0,0.4485158814457045,True,44.45,5694
5117-ZSMHQ,Stayed,0,0.0006246406973272971,False,89.9,5835
5151-HQRDG,Stayed,0,0.12826729699167294,False,55.05,3839
0960-HUWBM,Stayed,0,0.03535883385022776,False,104.1,4024
6465-GSRCL,Stayed,0,0.09328917439916926,False,106.6,5895
0263-FJTQO,Stayed,0,0.00012893846941466043,False,70.5,4022
7319-ZNRTR,Stayed,0,0.03698482166933806,False,19.6,2888
7503-EPSZW,Stayed,0,0.0007698412451100147,False,24.05,4582
7089-XXAYG,Stayed,0,0.006817137364915784,False,38.1,2315
1666-JXLKU,Stayed,0,0.6408718826511253,True,100.05,2904
7855-DIWPO,Stayed,0,0.418378753389157,True,68.65,2006
5133-POWUA,Joined,0,0.45229183249423943,True,45.8,2614
5652-MSDEY,Stayed,0,0.814674538019986,True,75.75,4525
1810-BOHSY,Stayed,0,0.016231062565648192,False,96.4,4745
1784-BXEFA,Stayed,0,0.38096658282378,True,20.55,3595
7351-MHQVU,Stayed,0,0.3851190880497465,True,50.95,3474
9224-VTYID,Stayed,0,0.00021016423760900603,False,90.5,3413
9500-IWPXQ,Stayed,0,0.012359268057438616,False,79.4,4666
5762-TJXGK,Stayed,0,0.030997972219624227,False,58.75,5122
4504-YOULA,Stayed,0,0.11401917732683146,False,59.45,3682
5569-IDSEY,Stayed,0,0.03823636472541328,False,105.7,4420
7284-ZZLOH,Stayed,0,0.00027473231237925335,False,53.3,2929
1777-JYQPJ,Joined,0,0.6666581548639607,True,24.3,2515
3401-URHDA,Stayed,0,0.028612872215349913,False,59.9,5233
1599-EAHXY,Stayed,0,0.012222555781886957,False,23.95,5449
8631-XVRZL,Stayed,0,0.1958628552764097,False,20.15,4004
3853-LYGAM,Stayed,0,0.6889170328448458,True,95.65,3139
5751-USDBL,Stayed,0,0.06525803898813849,False,81.0,4280
5680-LQOGP,Stayed,0,0.016239923400748577,False,82.45,5308
8189-DUKMV,Stayed,0,0.006800719634424082,False,20.5,3233
9931-DCEZH,Stayed,0,0.021629162107237206,False,54.4,4711
1898-JSNDC,Stayed,0,0.04816212184929785,False,58.6,5662
0315-LVCRK,Stayed,0,0.6424904746751285,True,84.8,4924
3911-RSNHI,Stayed,0,0.05453583453165413,False,61.4,5119
2410-CIYFZ,Joined,0,0.14112455458795597,False,20.4,3000
5505-OVWQW,Stayed,0,0.09239729341275392,False,20.15,4650
7271-AJDTL,Stayed,0,0.6326149227035555,True,94.45,5577
1867-TJHTS,Stayed,0,0.31479869984580466,False,79.8,5709
4429-WYGFR,Stayed,0,0.15867033160719818,False,49.15,2752
2817-LVCPP,Stayed,0,0.004368806174241102,False,19.4,6233
5038-ETMLM,Stayed,0,0.0019065626104995755,False,113.65,5411
5056-FIMPT,Stayed,0,0.042526942800163316,False,106.0,3528
4521-WFJAI,Stayed,0,0.01191567890763193,False,25.95,4246
6569-KTMDU,Joined,0,0.339874603350384,True,19.1,3313
8809-XKHMD,Stayed,0,0.01836045834960023,False,100.55,6082
0396-YCHWO,Stayed,0,0.5257861809015185,True,95.4,5111
0867-LDTTC,Stayed,0,0.5456815933544686,True,75.15,5900
2122-SZZZD,Stayed,0,0.01681027008236961,False,19.5,4220
3148-AOIQT,Stayed,0,0.00014711392092972464,False,24.95,4106
6692-YQHXC,Stayed,0,0.48401046005877263,True,69.95,5596
